balance,lw_rev_total,lw_rev_phase,leaderboard_position_chems_all,leaderboard_position_chems_week,leaderboard_position_police_all,leaderboard_position_police_week,mcmmo_power_level,mcmmo_skill_ACROBATICS,mcmmo_skill_ALCHEMY,mcmmo_skill_ARCHERY,mcmmo_skill_AXES,mcmmo_skill_CROSSBOWS,mcmmo_skill_EXCAVATION,mcmmo_skill_FISHING,mcmmo_skill_HERBALISM,mcmmo_skill_MACES,mcmmo_skill_MINING,mcmmo_skill_REPAIR,mcmmo_skill_SALVAGE,mcmmo_skill_SMELTING,mcmmo_skill_SWORDS,mcmmo_skill_TAMING,mcmmo_skill_TRIDENTS,mcmmo_skill_UNARMED,mcmmo_skill_WOODCUTTING,chemrank,policerank,donorrank,goldrank,current_month_votes,plan_player_time_total_raw,plan_player_time_month_raw,plan_player_time_week_raw,plan_player_time_day_raw,plan_player_time_afk_raw,plan_player_latest_session_length_raw,plan_player_favorite_server,plan_player_lastseen,plan_player_sessions_count,plan_player_relativePlaytime_totalmonth,plan_player_relativePlaytime_weekmonth,plan_player_relativePlaytime_dayweek,balance_change,lw_rev_total_change,lw_rev_phase_change,leaderboard_position_chems_all_change,leaderboard_position_chems_week_change,leaderboard_position_police_all_change,leaderboard_position_police_week_change,chemrank_change,policerank_change,donorrank_change,goldrank_change,churn
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,96771.0,0.0,0.0,0.0,0.0,96771.0,Spawn,3138369.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
96749.2,23040.0,0.0,0.0,0.0,0.0,0.0,35, 12, 0, 0, 0, 0, 2, 0, 3, 0, 12, 0, 0, 6, 4, 0, 0, 0, 2,0.0,0.0,0.0,0.0,0.0,8842301.0,0.0,0.0,0.0,587228.0,41978.0,Town,2869389.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125833.16,262632.0,0.0,654.0,0.0,0.0,0.0,33, 0, 0, 0, 1, 0, 2, 1, 14, 0, 15, 0, 0, 7, 0, 0, 0, 0, 0,4.0,0.0,0.0,0.0,0.0,80184171.0,0.0,0.0,0.0,66291294.0,1496228.0,Underworld-B,3377109.0,18.0,0.0,0.0,0.0,612.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
39.41,12.0,0.0,1048.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,540076.0,0.0,0.0,0.0,0.0,540076.0,Spawn,3085389.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6327.13,0.0,0.0,0.0,0.0,45.0,0.0,38, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0,0.0,9.0,5.0,0.0,0.0,14403166.0,0.0,0.0,0.0,454267.0,4019.0,Spawn,2718489.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
336792.74,0.0,0.0,759.0,0.0,0.0,0.0,102, 14, 0, 0, 0, 0, 8, 0, 1, 0, 16, 0, 0, 8, 63, 0, 0, 0, 0,0.0,1.0,0.0,0.0,0.0,7601860.0,725504.0,0.0,0.0,267714.0,87688.0,Spawn,1070349.0,50.0,10.47804009350741,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
37200.0,0.0,0.0,0.0,0.0,0.0,0.0,134, 24, 0, 0, 0, 0, 1, 0, 1, 0, 93, 0, 0, 46, 15, 0, 0, 0, 0,3.0,0.0,0.0,0.0,0.0,17750910.0,17750910.0,17750910.0,0.0,3510834.0,416570.0,Town,331680.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,416985.0,416985.0,0.0,0.0,0.0,14965.0,Spawn,2437869.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2735841.47,0.0,0.0,254.0,0.0,0.0,0.0,620, 33, 0, 0, 0, 0, 39, 0, 95, 0, 412, 1, 0, 206, 32, 0, 0, 0, 8,8.0,0.0,0.0,0.0,0.0,816351513.0,0.0,0.0,0.0,758928623.0,4195.0,Spawn,2694009.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5474498.44,12275037.0,378828.0,29.0,0.0,34.0,0.0,10413, 1594, 43, 157, 7, 0, 158, 1678, 4351, 138, 749, 0, 839, 374, 1535, 0, 0, 1, 2,143.0,8.0,4.0,1.0,7.0,1133853997.0,61415326.0,0.0,0.0,170691395.0,176184.0,Spawn,1390929.0,2738.0,18.46206917472033,0.0,0.0,31022.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
184415.94,0.0,0.0,0.0,0.0,0.0,0.0,794, 21, 0, 96, 0, 0, 3, 124, 419, 0, 90, 0, 62, 45, 39, 0, 0, 0, 2,0.0,0.0,4.0,0.0,0.0,99486104.0,13281515.0,13281515.0,11240473.0,35991724.0,2048542.0,Town,156300.0,113.0,7.490568959941694,1.0,0.8463246098054326,150079.58000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,1008221.0,757296.0,0.0,0.0,465150.0,757296.0,Spawn,1826949.0,6.0,1.3313433584754177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,459026.0,459026.0,0.0,0.0,0.0,124984.0,Spawn,2458089.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
369387.44,129999.0,0.0,633.0,0.0,0.0,0.0,1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,2.0,0.0,0.0,0.0,0.0,1498675.0,0.0,0.0,0.0,0.0,1498675.0,Spawn,3228789.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,77523.0,77523.0,77523.0,0.0,0.0,77523.0,Spawn,272100.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
500.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,2.0,0.0,0.0,0.0,0.0,921072.0,0.0,0.0,0.0,0.0,168190.0,Spawn,3307449.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4237949.74,0.0,0.0,67.0,0.0,0.0,0.0,3982, 266, 0, 0, 2, 0, 347, 0, 1852, 0, 1117, 93, 46, 605, 5, 0, 0, 1, 299,35.0,0.0,0.0,0.0,0.0,2964228342.0,1153252.0,0.0,0.0,2602022442.0,2098.0,Underworld-B,1178949.0,1814.0,2570.3214405871395,0.0,0.0,23640.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,2915.0,0.0,0.0,0.0,0.0,2915.0,Spawn,2878749.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9648578.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,7.0,2319744.0,2319744.0,2319744.0,0.0,410664.0,1832365.0,Underworld-A,460269.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
25986.17,685947.0,685947.0,204.0,0.0,0.0,0.0,610, 14, 0, 0, 0, 0, 47, 0, 6, 0, 503, 0, 0, 251, 0, 40, 0, 0, 0,8.0,0.0,0.0,0.0,0.0,143256461.0,44948671.0,0.0,0.0,85135328.0,1767062.0,Underworld-A,2457969.0,94.0,3.1871122730191512,0.0,0.0,1308.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6107.4,0.0,0.0,169.0,0.0,0.0,0.0,1538, 293, 0, 1, 0, 11, 29, 38, 351, 0, 414, 2, 20, 208, 398, 0, 0, 1, 0,10.0,0.0,0.0,0.0,0.0,313932339.0,310941176.0,0.0,0.0,66649717.0,37762.0,Underworld-A,1677249.0,413.0,1.0096197069763446,0.0,0.0,21924.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,465354.0,131089.0,0.0,0.0,0.0,32053.0,Spawn,1071969.0,7.0,3.5499088405587043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
7333.3,20537.0,20537.0,679.0,0.0,0.0,0.0,21, 1, 0, 0, 0, 0, 5, 0, 0, 0, 13, 0, 0, 6, 0, 0, 0, 0, 2,3.0,0.0,0.0,0.0,0.0,3084328.0,0.0,0.0,0.0,0.0,414675.0,Town,2772909.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,352482.0,25862.0,0.0,0.0,0.0,5349.0,Spawn,1107129.0,5.0,13.629340344907586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
506361.01,0.0,0.0,527.0,0.0,0.0,0.0,2039, 223, 0, 0, 3, 0, 132, 0, 231, 0, 1013, 130, 65, 571, 121, 0, 0, 0, 186,8.0,0.0,0.0,0.0,33.0,292927638.0,229466132.0,64384898.0,6110315.0,11523462.0,1994309.0,Town,85260.0,154.0,1.276561536322929,0.28058562472304194,0.09490292273197358,359000.0,0.0,0.0,14.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,2.0,0.0,0.0,0.0,0.0,260240.0,0.0,0.0,0.0,0.0,260240.0,Spawn,3394989.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36494.24,0.0,0.0,653.0,0.0,0.0,0.0,131, 2, 0, 0, 0, 0, 33, 0, 33, 0, 60, 0, 0, 30, 1, 0, 0, 0, 2,6.0,0.0,0.0,0.0,0.0,80364394.0,1297290.0,0.0,0.0,57505813.0,1275998.0,Underworld-B,2373669.0,55.0,61.94790216528301,0.0,0.0,612.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,261309.0,261309.0,0.0,0.0,0.0,261309.0,Spawn,886929.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,5619.0,5619.0,0.0,0.0,0.0,5619.0,Spawn,1126569.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,312728.0,312728.0,0.0,0.0,0.0,312728.0,Spawn,1095489.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
10109.46,23.0,0.0,975.0,0.0,0.0,0.0,3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,1377452.0,0.0,0.0,0.0,0.0,784547.0,Town,3259029.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
39401359.5,18025947.0,8309676.0,25.0,4.0,35.0,0.0,11223, 1494, 13, 216, 46, 0, 924, 1619, 2477, 17, 1428, 461, 1040, 944, 2175, 0, 0, 135, 218,91.0,143.0,5.0,1.0,140.0,3313657150.0,1725840281.0,446865246.0,49716875.0,2184864735.0,6284227.0,Town,83940.0,2559.0,1.9200253850141769,0.2589261885468763,0.11125697387529662,38501646.01,0.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,2.0,0.0,0.0,0.0,0.0,748945.0,748945.0,0.0,0.0,0.0,212145.0,Spawn,2511189.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
38180.0,92000.0,92000.0,0.0,0.0,0.0,0.0,20, 1, 0, 0, 0, 0, 1, 0, 0, 0, 12, 0, 0, 6, 2, 0, 0, 0, 4,3.0,0.0,0.0,0.0,0.0,3668541.0,0.0,0.0,0.0,522139.0,45077.0,Town,2891829.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1,2.0,0.0,0.0,0.0,0.0,492030.0,29818.0,0.0,0.0,0.0,29818.0,Town,2227929.0,6.0,16.50110671406533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,148458.0,148458.0,148458.0,0.0,0.0,148458.0,Spawn,289260.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
293307.99,0.0,0.0,476.0,0.0,0.0,0.0,1191, 43, 0, 0, 0, 0, 80, 0, 375, 0, 641, 42, 21, 341, 0, 0, 0, 0, 10,7.0,0.0,0.0,0.0,7.0,253164871.0,798528.0,798528.0,0.0,139867580.0,302410.0,Underworld-B,271380.0,185.0,317.03944132203253,1.0,0.0,16180.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,176997.0,0.0,0.0,0.0,0.0,176997.0,Spawn,3111909.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10104.02,0.0,0.0,979.0,51.0,0.0,0.0,52, 3, 0, 0, 0, 0, 15, 0, 1, 0, 17, 0, 0, 8, 2, 0, 0, 0, 14,0.0,0.0,0.0,0.0,0.0,2680814.0,2680814.0,2680814.0,0.0,0.0,1815830.0,Town,265260.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
625064.38,59254.0,52023.0,398.0,0.0,0.0,0.0,862, 189, 0, 0, 41, 0, 14, 0, 229, 0, 225, 3, 1, 114, 152, 0, 0, 1, 8,3.0,0.0,0.0,0.0,0.0,98988154.0,28590746.0,0.0,0.0,3382579.0,943362.0,Town,1006089.0,123.0,3.462244531849571,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,168147.0,168147.0,0.0,0.0,0.0,80.0,Spawn,949929.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
836495.56,250418.0,0.0,79.0,27.0,0.0,0.0,2176, 36, 0, 10, 5, 0, 44, 0, 1598, 0, 329, 7, 3, 168, 125, 0, 0, 0, 22,39.0,0.0,0.0,0.0,7.0,880076957.0,1793360.0,954285.0,0.0,403588557.0,115055.0,Underworld-B,312780.0,1424.0,490.74193525003346,0.5321212695721996,0.0,412037.32000000007,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
207041.12,0.0,0.0,370.0,49.0,0.0,0.0,577, 117, 0, 62, 12, 0, 0, 45, 61, 0, 1, 0, 22, 0, 277, 0, 0, 2, 0,8.0,0.0,0.0,0.0,14.0,51651916.0,51651916.0,42386879.0,0.0,18045655.0,2191119.0,Spawn,268920.0,30.0,1.0,0.8206254923825091,0.0,45541.119999999995,0.0,0.0,370.0,49.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0
618.6,0.0,0.0,0.0,0.0,0.0,0.0,14, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,267196.0,267196.0,0.0,0.0,0.0,211404.0,Spawn,861669.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1497362.33,0.0,0.0,604.0,0.0,0.0,0.0,1142, 1, 0, 0, 0, 0, 53, 0, 139, 0, 881, 0, 0, 440, 68, 0, 0, 0, 0,6.0,0.0,0.0,0.0,0.0,50854271.0,0.0,0.0,0.0,4482685.0,926178.0,Underworld-B,3112929.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
210030.35,0.0,0.0,217.0,0.0,0.0,0.0,181, 0, 0, 0, 0, 0, 3, 0, 70, 0, 107, 1, 0, 54, 0, 0, 0, 0, 0,8.0,0.0,0.0,0.0,0.0,37238534.0,1290263.0,0.0,0.0,6943794.0,7902.0,Spawn,1031949.0,68.0,28.861196515749114,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,73192.0,73192.0,73192.0,0.0,0.0,73192.0,Spawn,453849.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
525.55,0.0,0.0,265.0,0.0,0.0,0.0,73, 24, 0, 0, 0, 0, 0, 0, 19, 0, 26, 0, 0, 13, 3, 0, 0, 1, 0,3.0,0.0,0.0,0.0,0.0,171720916.0,171720916.0,0.0,0.0,14657082.0,62771.0,Underworld-A,922989.0,136.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1884656.92,0.0,0.0,378.0,26.0,0.0,0.0,708, 26, 0, 0, 0, 0, 57, 0, 119, 0, 396, 1, 0, 198, 93, 0, 0, 0, 16,4.0,0.0,5.0,0.0,14.0,123996657.0,47671691.0,47671691.0,30997387.0,72902780.0,1164734.0,Town,110460.0,116.0,2.601054302856595,1.0,0.6502262946787434,1883746.39,0.0,0.0,378.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,244378.0,244378.0,0.0,0.0,0.0,111511.0,Spawn,2436489.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,579647.0,30080.0,0.0,0.0,0.0,30080.0,Spawn,1726929.0,6.0,19.270179521276596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20074.34,0.0,0.0,905.0,0.0,0.0,0.0,14, 2, 0, 0, 1, 0, 0, 0, 4, 0, 4, 0, 0, 2, 0, 0, 0, 0, 3,2.0,0.0,0.0,0.0,0.0,5237808.0,4796552.0,0.0,0.0,682938.0,351407.0,Town,2538729.0,7.0,1.0919944159888186,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10834986.16,96200.0,0.0,263.0,0.0,0.0,0.0,1814, 50, 10, 0, 0, 0, 4, 2, 1046, 0, 701, 0, 1, 350, 0, 1, 0, 0, 0,26.0,0.0,5.0,1.0,2.0,314332200.0,11396940.0,664341.0,0.0,166469483.0,235271.0,Underworld-B,600249.0,377.0,27.580403160848437,0.05829117289377675,0.0,148836.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
28864.98,49798.0,0.0,629.0,0.0,0.0,0.0,94, 0, 0, 0, 35, 0, 0, 0, 12, 0, 16, 0, 0, 8, 31, 0, 0, 0, 0,4.0,0.0,0.0,0.0,0.0,4960907.0,0.0,0.0,0.0,0.0,179813.0,Underworld-B,3319749.0,13.0,0.0,0.0,0.0,4902.000000000004,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16429070.52,1917926.0,617431.0,130.0,0.0,0.0,0.0,4559, 1513, 54, 214, 0, 2, 218, 171, 1015, 0, 40, 0, 85, 20, 1329, 0, 0, 3, 0,26.0,0.0,5.0,0.0,7.0,310796956.0,154755677.0,69287997.0,17191372.0,41113356.0,775275.0,Spawn,82800.0,616.0,2.0083073010626937,0.44772507440874043,0.24811472036058424,12981300.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,19287.0,19287.0,0.0,0.0,0.0,15110.0,Spawn,1009509.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
134952.64,18585.0,18585.0,51.0,0.0,4.0,0.0,11721, 1069, 0, 8, 32, 0, 1445, 1795, 4477, 0, 1456, 0, 897, 728, 1076, 65, 0, 2, 296,0.0,143.0,5.0,1.0,0.0,3104267639.0,380766.0,0.0,0.0,1822779199.0,130873.0,Underworld-A,1650969.0,1776.0,8152.691256572278,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0.0,501165.0,0.0,0.0,0.0,198529.0,332297.0,Spawn,3051549.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
88.0,0.0,0.0,0.0,0.0,0.0,0.0,37, 0, 0, 0, 0, 0, 1, 0, 0, 0, 36, 0, 0, 18, 0, 0, 0, 0, 0,3.0,0.0,0.0,0.0,7.0,1947677.0,1947677.0,0.0,0.0,0.0,179569.0,Underworld-B,799689.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
9110.51,21.0,21.0,967.0,0.0,0.0,0.0,5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4,0.0,0.0,0.0,0.0,0.0,1226019.0,0.0,0.0,0.0,0.0,689621.0,Town,2749749.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
312019.73,0.0,0.0,451.0,0.0,0.0,0.0,4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0,3.0,0.0,3.0,0.0,7.0,3162688.0,3162688.0,0.0,0.0,678238.0,2926916.0,Spawn,956229.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1731916.98,195280.0,0.0,176.0,0.0,0.0,0.0,604, 33, 0, 0, 2, 0, 2, 0, 456, 0, 104, 1, 0, 52, 1, 0, 0, 1, 4,11.0,0.0,0.0,0.0,7.0,226669522.0,10369820.0,5629465.0,5629465.0,112023938.0,5228777.0,Spawn,116280.0,154.0,21.85857825883188,0.5428700787477507,1.0,948.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
